x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm,angle_theta_norm,angle_psi_norm,angle_theta_minus_x,angle_psi_minus_x,angle_theta_norm_unwrapped,angle_psi_norm_unwrapped
61,4.110873864173311,53.11892265298411,61.644084014049525,8.525161361065415,-7.881077347015889,0.6440840140495254,-1.00906855402174,0.0824665075735567,-1.00906855402174,0.08246650757355671,-1.5978920398363028,0.6440840140495254,-1.00906855402174,0.08246650757355671
62,4.127134385045092,53.11892265298411,61.644084014049525,8.525161361065415,-8.88107734701589,-0.3559159859504746,-1.1278979509695328,-0.0452013754171082,-1.1278979509695328,-0.045201375417108204,-2.597892039836303,-0.3559159859504746,-1.1278979509695328,-0.045201375417108204
63,4.143134726391533,53.11892265298411,61.644084014049525,8.525161361065415,-9.88107734701589,-1.3559159859504746,-1.244898730742758,-0.1708293570248526,-1.244898730742758,-0.1708293570248526,2.6852932673432837,-1.3559159859504746,-1.244898730742758,-0.1708293570248526
64,4.158883083359672,53.11892265298411,62.33723119460947,9.21830854162536,-10.88107734701589,-1.6627688053905274,-1.3601346683769862,-0.2078461006738159,-1.3601346683769862,-0.20784610067381593,1.6852932673432837,-1.6627688053905274,-1.3601346683769862,-0.20784610067381593
65,4.174387269895637,53.11892265298411,62.33723119460947,9.21830854162536,-11.88107734701589,-2.6627688053905274,-1.4736662753709728,-0.3302758220490377,-1.4736662753709728,-0.3302758220490377,0.6852932673432837,-2.6627688053905274,-1.4736662753709728,-0.3302758220490377
66,4.189654742026425,53.11892265298411,62.33723119460947,9.21830854162536,-12.88107734701589,-3.662768805390528,-1.5855510160642934,-0.4508556733681094,-1.5855510160642934,-0.45085567336810933,-0.3147067326567163,2.6204165017890584,-1.5855510160642934,-0.45085567336810933
67,4.204692619390966,57.32361527237508,66.54192381400044,9.21830854162536,-9.67638472762492,-0.458076185999559,-1.1821585455517745,-0.0559629131164216,-1.1821585455517745,-0.0559629131164216,2.889985886734252,-0.458076185999559,-1.1821585455517745,-0.0559629131164216
68,4.219507705176107,57.32361527237508,66.54192381400044,9.21830854162536,-10.67638472762492,-1.458076185999559,-1.2947018215214348,-0.1768177095609977,-1.2947018215214348,-0.1768177095609977,1.889985886734252,-1.458076185999559,-1.2947018215214348,-0.1768177095609977
69,4.23410650459726,57.32361527237508,66.54192381400044,9.21830854162536,-11.67638472762492,-2.458076185999559,-1.405671536392773,-0.2959175986013708,-1.405671536392773,-0.2959175986013708,0.889985886734252,-2.458076185999559,-1.405671536392773,-0.2959175986013708
70,4.248495242049359,57.32361527237508,66.54192381400044,9.21830854162536,-12.67638472762492,-3.458076185999559,-1.515117768938688,-0.4133191590764636,-1.515117768938688,-0.4133191590764636,-0.11001411326574789,2.8251091211800277,-1.515117768938688,-0.4133191590764636
71,4.262679877041316,61.5862951494164,70.80460369104175,9.21830854162536,-9.413704850583606,-0.1953963089582515,-1.1172012252323131,-0.0231892755550432,-1.1172012252323131,-0.0231892755550432,-3.1305195434040196,-0.1953963089582515,-1.1172012252323131,-0.0231892755550432
72,4.276666119016055,61.5862951494164,70.80460369104175,9.21830854162536,-10.413704850583606,-1.1953963089582516,-1.227266886187152,-0.1408788060449581,-1.227266886187152,-0.1408788060449581,2.1526657637755666,-1.1953963089582516,-1.227266886187152,-0.1408788060449581
73,4.290459441148391,65.87675459056479,75.09506313219015,9.21830854162536,-7.123245409435214,2.0950631321901483,-0.8337128144798682,0.2452085924398535,-0.8337128144798682,0.24520859243985352,-0.8400601022556271,2.0950631321901483,-0.8337128144798682,0.24520859243985352
