x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm
98855,11.50140940900898,98477.16200936199,98843.33676640739,366.17475704540334,-377.83799063801416,-11.663233592611505,-1.2017283389565117,-0.03709536541956367
98946,11.502329525756824,98615.18438325128,98981.35914029668,366.17475704540334,-330.81561674871773,35.35914029668493,-1.0516879114592501,0.11240938615622148
99038,11.503258893853458,98718.70913780396,99084.88389484936,366.17475704540334,-319.2908621960378,46.88389484936488,-1.014578275611562,0.1489782102220547
99129,11.50417731121252,98810.73896394907,99176.91372099447,366.17475704540334,-318.26103605092794,47.913720994474716,-1.0108416074046511,0.15218068585386793
99220,11.50509488585504,98902.77441972632,99268.94917677173,366.17475704540334,-317.2255802736763,48.94917677172634,-1.0070907084373628,0.1553981273197918
99312,11.506021688653433,98994.81789940511,99360.99265645051,366.17475704540334,-317.18210059488774,48.992656450514914,-1.0064861590552745,0.1554641025464857
99403,11.506937573275744,99098.37721810464,99464.55197515004,366.17475704540334,-304.622781895363,61.55197515003965,-0.9661902131353908,0.1952280640964968
99495,11.507862670627766,99155.91411849966,99522.08887554506,366.17475704540334,-339.08588150034484,27.088875545057817,-1.075001522374668,0.0858796665950996
99586,11.508776871443894,99270.99805025246,99637.17280729786,366.17475704540334,-315.00194974754413,51.172807297858526,-0.9981920291112555,0.1621586418525554
99678,11.509700269614534,99340.05368288595,99706.22843993135,366.17475704540334,-337.94631711405236,28.228439931350295,-1.0704048302588989,0.0894102315161289
99770,11.510622815907553,99455.1548778521,99821.3296348975,366.17475704540334,-314.8451221479045,51.32963489749818,-0.9967746469015512,0.16250554670020897
99862,11.511544511893296,99558.7550823964,99924.9298394418,366.17475704540334,-303.2449176036025,62.92983944180014,-0.9596069859099498,0.19913907882697357
99954,11.512465359137773,99639.33844688088,100005.51320392628,366.17475704540334,-314.6615531191201,51.513203926282586,-0.9952761397857405,0.16293653369319375
100046,11.513385359202662,99719.92869489653,100086.10345194193,366.17475704540334,-326.07130510346906,40.1034519419336,-1.0308909260984407,0.12678909203324557
100138,11.514304513645346,99789.01140521097,100155.18616225637,366.17475704540334,-348.98859478902887,17.18616225637379,-1.102838140987249,0.05430995601727996
100231,11.51523280102192,99881.12937547512,100247.30413252053,366.17475704540334,-349.8706245248759,16.304132520526764,-1.1051123913457979,0.05149874729565084
100323,11.516150259725842,99961.73937630166,100327.91413334706,366.17475704540334,-361.2606236983411,4.914133347061579,-1.1405658709670023,0.015514817872095198
100415,11.517066877470779,100076.90590110779,100443.0806581532,366.17475704540334,-338.0940988922084,28.080658153194236,-1.0669358163017577,0.08861515189746291
100508,11.517992605303247,100157.52899301778,100529.46265183706,371.9336588192806,-350.47100698221766,21.462651837064186,-1.1054822679914371,0.0676991264819579
100600,11.518907536647776,100261.19372157172,100633.127380391,371.9336588192806,-338.8062784282811,33.12738039100077,-1.0681997187741086,0.10444510822393344
100693,11.519831562884328,100341.82932374725,100713.76298256654,371.9336588192806,-351.1706762527465,20.762982566535356,-1.1066711893005992,0.06543198553912738
100786,11.520754736084562,100410.95063639234,100782.88429521162,371.9336588192806,-375.04936360765714,-3.1157047883752966,-1.181376501787108,-0.009814229220617188
100879,11.521677057822025,100503.11927323592,100875.0529320552,371.9336588192806,-375.88072676408046,-3.9470679447986186,-1.183449345071338,-0.012427226621693276
100972,11.522598529665915,100583.77460009171,100955.70825891099,371.9336588192806,-388.22539990828955,-16.2917410890077,-1.2217531479012773,-0.0512704371352049
101065,11.523519153181098,100675.95897238569,101047.89263120497,371.9336588192806,-389.0410276143084,-17.10736879502656,-1.2237565055326547,-0.05381245773444516
101158,11.524438929928118,100779.6750169412,101151.60867576048,371.9336588192806,-378.3249830588029,-6.3913242395210546,-1.1895012538153473,-0.020095125981328767
